,mas,,,cvc5,,,ostrich,,,z3
filename,real,user,sys,real,user,sys,real,user,sys,real,user,sys
04_track_190,34.687,304.066,54.192,,,,,,,,,,
04_track_191,5.048,11.507,2.093,,,,,,,,,,
04_track_192,0.770,0.617,0.477,,,,,,,,,,
04_track_193,0.765,0.688,0.486,,,,,,,,,,
04_track_194,0.812,0.885,0.488,,,,,,,,,,
04_track_195,0.874,0.927,0.491,,,,,,,,,,
04_track_196,0.940,1.470,0.555,,,,,,,,,,
04_track_197,0.766,0.624,0.466,,,,,,,,,,
04_track_198,0.753,0.669,0.466,,,,,,,,,,
04_track_199,0.832,1.058,0.512,,,,,,,,,,
04_track_2,1.003,2.110,0.677,,,,,,,,,,
04_track_20,0.763,0.657,0.449,,,,,,,,,,
04_track_200,0.748,0.550,0.453,,,,,,,,,,
04_track_21,4.133,7.782,1.366,,,,,,,,,,
04_track_22,0.821,1.009,0.512,,,,,,,,,,
04_track_23,1.738,4.178,0.905,,,,,,,,,,
04_track_24,0.785,0.709,0.466,,,,,,,,,,
04_track_25,104.898,535.342,116.390,,,,,,,,,,
04_track_26,0.768,0.729,0.440,,,,,,,,,,
04_track_27,5.438,10.004,1.460,,,,,,,,,,
04_track_28,0.799,0.901,0.517,,,,,,,,,,
04_track_29,0.736,0.563,0.442,,,,,,,,,,
04_track_3,0.741,0.534,0.460,,,,,,,,,,
04_track_30,0.757,0.635,0.449,,,,,,,,,,
04_track_31,306.601,1382.386,232.000,,,,,,,,,,
04_track_32,3.485,7.001,1.218,,,,,,,,,,
04_track_33,6.184,14.179,2.484,,,,,,,,,,
04_track_34,0.735,0.595,0.434,,,,,,,,,,
04_track_35,1.428,3.583,0.832,,,,,,,,,,
04_track_36,0.744,0.626,0.458,,,,,,,,,,
04_track_37,0.791,0.885,0.498,,,,,,,,,,
04_track_38,0.827,1.066,0.509,,,,,,,,,,
04_track_39,0.739,0.553,0.439,,,,,,,,,,
04_track_4,257.637,2021.557,2416.962,,,,,,,,,,
04_track_40,0.790,0.786,0.490,,,,,,,,,,
04_track_41,0.947,0.817,0.479,,,,,,,,,,
04_track_42,0.765,0.661,0.464,,,,,,,,,,
04_track_43,1.002,1.931,0.648,,,,,,,,,,
04_track_44,1.803,4.338,0.945,,,,,,,,,,
04_track_45,49.789,336.882,117.819,,,,,,,,,,
04_track_46,47.241,340.157,113.485,,,,,,,,,,
04_track_47,0.821,0.657,0.470,,,,,,,,,,
04_track_48,0.805,0.934,0.492,,,,,,,,,,
04_track_49,625.086,4293.992,5817.672,,,,,,,,,,
04_track_5,0.765,0.588,0.457,,,,,,,,,,
04_track_50,0.795,0.737,0.486,,,,,,,,,,
04_track_51,1.994,4.282,1.073,,,,,,,,,,
04_track_52,8.099,11.388,2.057,,,,,,,,,,
04_track_53,0.867,1.070,0.554,,,,,,,,,,
04_track_54,0.808,0.628,0.457,,,,,,,,,,
04_track_55,0.775,0.678,0.449,,,,,,,,,,
04_track_56,4.579,7.348,1.791,,,,,,,,,,
04_track_57,45.326,323.935,104.650,,,,,,,,,,
04_track_58,0.762,0.661,0.449,,,,,,,,,,
04_track_59,2.261,5.222,0.909,,,,,,,,,,
04_track_6,0.727,0.571,0.437,,,,,,,,,,
04_track_60,1.181,2.080,0.688,,,,,,,,,,
04_track_61,0.770,0.674,0.453,,,,,,,,,,
04_track_62,0.833,0.584,0.467,,,,,,,,,,
04_track_63,118.133,715.145,123.715,,,,,,,,,,
04_track_64,7.365,11.649,2.132,,,,,,,,,,
04_track_65,0.766,0.562,0.438,,,,,,,,,,
04_track_66,0.763,0.639,0.456,,,,,,,,,,
04_track_67,47.224,356.025,105.507,,,,,,,,,,
04_track_68,0.797,0.873,0.477,,,,,,,,,,
04_track_69,49.920,355.108,118.588,,,,,,,,,,
04_track_7,1.582,3.770,1.006,,,,,,,,,,
04_track_70,11.494,18.586,3.423,,,,,,,,,,
04_track_71,101.461,486.589,109.412,,,,,,,,,,
04_track_72,149.218,637.285,109.365,,,,,,,,,,
04_track_73,1.065,1.979,0.631,,,,,,,,,,
04_track_74,0.893,0.757,0.461,,,,,,,,,,
04_track_75,0.780,0.763,0.470,,,,,,,,,,
04_track_76,45.597,334.957,122.497,,,,,,,,,,
04_track_77,208.315,1416.090,64.837,,,,,,,,,,
04_track_78,22.252,48.573,8.434,,,,,,,,,,
04_track_79,44.966,330.749,115.507,,,,,,,,,,
04_track_8,0.802,0.742,0.456,,,,,,,,,,
04_track_80,2.655,5.697,1.239,,,,,,,,,,
04_track_81,6.359,9.610,1.806,,,,,,,,,,
04_track_82,50.783,336.208,98.619,,,,,,,,,,
04_track_83,4.933,7.970,1.754,,,,,,,,,,
04_track_84,0.816,0.853,0.505,,,,,,,,,,
04_track_85,0.801,0.794,0.473,,,,,,,,,,
04_track_86,0.992,1.095,0.591,,,,,,,,,,
04_track_87,1.559,3.627,0.886,,,,,,,,,,
04_track_88,0.828,1.027,0.533,,,,,,,,,,
04_track_89,57.408,340.742,90.169,,,,,,,,,,
04_track_9,0.731,0.557,0.441,,,,,,,,,,
04_track_90,137.757,809.592,113.603,,,,,,,,,,
04_track_91,60.458,354.203,105.193,,,,,,,,,,
04_track_92,1.714,4.468,0.972,,,,,,,,,,
04_track_93,0.715,0.523,0.420,,,,,,,,,,
04_track_94,2.499,5.272,1.167,,,,,,,,,,
04_track_95,217.068,1059.687,163.663,,,,,,,,,,
04_track_96,344.328,2343.283,3266.009,,,,,,,,,,
04_track_97,0.744,0.599,0.425,,,,,,,,,,
04_track_98,0.786,0.709,0.476,,,,,,,,,,
04_track_99,0.908,1.117,0.519,,,,,,,,,,
