,bass,,,,cvc5,,,,ostrich,,,,z3-noodler
filename,real,user,sys,mem,real,user,sys,mem,real,user,sys,mem,real,user,sys,mem
benchmark_0425,23.06,22.74,0.25,796724,,,,,12.16,11.54,0.24,707204,0.08,0.05,0.02,31340,
benchmark_0443,53.95,53.44,0.33,1154316,,,,,12.37,11.66,0.23,727736,0.10,0.06,0.01,31420,
benchmark_0481,67.76,67.22,0.36,1341440,,,,,12.70,12.01,0.23,718088,0.08,0.06,0.01,31404,
benchmark_0269,23.70,23.38,0.25,730640,,,,,13.00,12.03,0.25,709820,0.09,0.06,0.02,31336,
benchmark_0132,37.74,37.37,0.26,1002788,,,,,12.87,12.14,0.24,708024,0.10,0.05,0.02,31392,
benchmark_0478,36.65,36.27,0.27,1005692,,,,,21.74,21.04,0.26,717676,0.09,0.05,0.02,31412,
benchmark_0173,28.17,27.82,0.26,842852,,,,,12.92,12.13,0.30,735840,0.10,0.05,0.02,31380,
benchmark_0023,97.12,96.43,0.45,1503000,,,,,13.27,12.38,0.27,715856,0.09,0.06,0.01,31504,
benchmark_0147,28.62,28.24,0.30,838488,,,,,8.41,7.66,0.25,679348,0.09,0.05,0.02,31348,
benchmark_0237,27.05,26.69,0.28,883784,,,,,12.64,11.88,0.23,706332,0.08,0.06,0.01,31392,
benchmark_0414,83.61,82.98,0.41,1514144,,,,,13.56,12.73,0.27,715472,0.09,0.05,0.02,31288,
benchmark_0405,23.61,23.17,0.26,726988,,,,,12.44,11.60,0.25,708484,0.09,0.06,0.02,31336,
benchmark_0279,32.60,32.21,0.29,924552,,,,,12.92,12.05,0.25,713244,0.09,0.05,0.02,31372,
benchmark_0338,47.50,47.03,0.33,1179180,,,,,13.17,11.67,0.24,724752,0.09,0.06,0.01,31420,
benchmark_0231,53.44,52.95,0.34,1151760,,,,,12.19,11.48,0.23,707716,0.09,0.06,0.02,31444,
benchmark_0418,33.31,32.92,0.29,958940,,,,,12.50,11.61,0.26,705548,0.08,0.06,0.02,31360,
benchmark_0127,70.66,70.12,0.35,1303728,,,,,,,,,0.08,0.05,0.02,31424,
benchmark_0144,40.77,40.34,0.32,1047700,,,,,21.59,20.37,0.28,718152,0.08,0.04,0.02,31404,
benchmark_0324,60.83,60.30,0.38,1291936,,,,,12.76,11.66,0.25,709048,0.08,0.06,0.01,31416,
benchmark_0078,20.71,20.38,0.26,723416,,,,,12.81,11.79,0.24,716764,0.08,0.05,0.01,31344,
benchmark_0357,76.89,76.27,0.43,1490020,,,,,12.11,11.68,0.24,713928,0.08,0.05,0.02,31336,
benchmark_0045,32.54,32.18,0.27,926044,,,,,12.63,11.79,0.22,707364,0.08,0.05,0.01,31372,
benchmark_0105,24.13,23.77,0.26,803476,,,,,9.32,8.27,0.23,684296,0.09,0.05,0.02,31352,
benchmark_0234,53.95,53.16,0.59,1108224,,,,,12.65,11.62,0.26,707208,0.10,0.06,0.01,31376,
benchmark_0329,92.27,91.21,0.73,1377432,,,,,18.47,17.45,0.30,710836,0.08,0.05,0.02,31448,
benchmark_0100,46.93,46.09,0.69,1045708,,,,,12.14,11.72,0.22,709372,0.09,0.05,0.02,31420,
benchmark_0007,48.62,47.89,0.59,1053308,,,,,12.80,11.70,0.23,713108,0.09,0.06,0.02,31376,
benchmark_0348,43.76,42.98,0.65,1064204,,,,,12.98,11.71,0.24,722080,0.09,0.05,0.02,31372,
benchmark_0427,30.50,30.01,0.41,917016,,,,,12.24,11.58,0.25,698260,0.08,0.06,0.01,31368,
benchmark_0202,115.85,114.66,0.89,1719276,,,,,12.72,11.92,0.27,707272,0.09,0.05,0.02,31304,
benchmark_0148,21.35,20.93,0.34,795272,,,,,11.96,11.55,0.24,711596,0.10,0.05,0.02,31348,
benchmark_0394,26.31,25.68,0.46,719256,,,,,17.04,16.56,0.26,693668,0.08,0.06,0.02,31344,
benchmark_0303,,,,,,,,,17.74,16.98,0.33,719948,0.09,0.06,0.02,31480,
benchmark_0458,86.13,85.22,0.69,1325044,,,,,12.08,11.62,0.24,711656,0.07,0.05,0.01,31312,
benchmark_0276,53.18,52.46,0.58,1180356,,,,,12.33,11.86,0.24,706480,0.10,0.06,0.02,31384,
benchmark_0308,34.42,33.78,0.55,959824,,,,,12.16,11.49,0.24,717544,0.10,0.06,0.01,31356,
benchmark_0295,29.13,28.51,0.51,826996,,,,,16.97,16.47,0.26,711360,0.11,0.06,0.02,31344,
benchmark_0352,99.52,98.36,0.88,1421144,,,,,12.73,12.23,0.26,717024,0.10,0.06,0.02,31484,
benchmark_0119,102.44,101.34,0.84,1445112,,,,,12.49,11.83,0.26,703664,0.09,0.06,0.02,31252,
benchmark_0211,28.15,27.65,0.42,831248,,,,,11.69,11.24,0.25,701940,0.09,0.05,0.02,31356,
benchmark_0438,52.75,51.91,0.69,1106088,,,,,11.40,11.13,0.23,712328,0.07,0.05,0.01,31408,
benchmark_0026,98.56,97.53,0.79,1516868,,,,,12.52,11.82,0.25,717752,0.08,0.05,0.02,31284,
benchmark_0210,58.84,57.93,0.73,1151012,,,,,12.27,11.54,0.25,704072,0.08,0.05,0.01,31392,
benchmark_0266,28.35,27.73,0.47,888660,,,,,12.35,11.88,0.27,725628,0.10,0.06,0.02,31364,
benchmark_0339,94.90,93.83,0.83,1415948,,,,,12.31,11.63,0.26,723024,0.09,0.06,0.01,31292,
benchmark_0077,72.43,71.55,0.69,1397692,,,,,11.92,11.52,0.23,706028,0.08,0.06,0.02,31480,
benchmark_0476,52.87,52.05,0.66,1161112,,,,,12.03,11.59,0.24,717788,0.09,0.06,0.01,31416,
benchmark_0130,109.75,108.98,0.47,1588096,,,,,11.51,11.20,0.26,719424,0.10,0.06,0.02,31300,
benchmark_0433,85.33,84.69,0.43,1422252,,,,,12.23,11.61,0.25,719200,0.08,0.06,0.01,31308,
benchmark_0241,40.75,40.31,0.32,1065208,,,,,13.30,12.02,0.23,724104,0.09,0.05,0.02,31424,
benchmark_0395,53.14,52.66,0.34,1210608,,,,,12.28,11.55,0.26,718744,0.09,0.06,0.01,31416,
benchmark_0410,109.07,108.34,0.45,1762700,,,,,12.97,11.91,0.25,718776,0.09,0.05,0.02,31500,
benchmark_0420,22.92,22.60,0.24,803820,,,,,,,,,0.09,0.05,0.02,31344,
benchmark_0223,55.33,54.85,0.32,1143900,,,,,12.52,11.80,0.25,706644,0.09,0.05,0.02,31396,
benchmark_0107,90.66,90.00,0.43,1529332,,,,,12.27,11.60,0.28,725736,0.08,0.05,0.02,31308,
benchmark_0484,26.52,26.20,0.23,719208,,,,,8.84,8.46,0.24,679300,0.10,0.06,0.02,31356,
benchmark_0409,42.77,42.31,0.32,1075516,,,,,,,,,0.08,0.05,0.02,31380,
benchmark_0278,20.80,20.49,0.25,720464,,,,,16.12,15.68,0.25,706792,0.11,0.05,0.02,31360,
benchmark_0067,97.81,97.14,0.42,1437768,,,,,12.27,11.63,0.26,715760,0.09,0.07,0.01,31472,
benchmark_0097,47.10,46.60,0.37,1071712,,,,,12.39,11.72,0.24,710112,0.09,0.05,0.02,31396,
benchmark_0461,35.81,35.39,0.32,1005236,,,,,8.21,7.34,0.20,674692,0.10,0.05,0.02,31388,
benchmark_0244,28.55,28.21,0.26,836880,,,,,12.48,11.81,0.24,717456,0.09,0.05,0.02,31376,
benchmark_0212,69.09,68.53,0.38,1357380,,,,,20.47,19.99,0.29,723332,0.14,0.06,0.01,31456,
benchmark_0259,59.84,59.35,0.33,1258696,,,,,12.69,12.05,0.23,712636,0.09,0.06,0.02,31480,
benchmark_0116,41.40,41.00,0.28,1036296,,,,,16.65,15.98,0.28,719012,0.09,0.05,0.01,31364,
benchmark_0165,100.02,99.24,0.43,1780140,,,,,12.04,11.61,0.24,708120,0.09,0.06,0.01,31488,
benchmark_0047,38.28,37.90,0.27,961120,,,,,17.68,17.23,0.24,719616,0.09,0.05,0.02,31404,
benchmark_0181,75.44,74.82,0.43,1263104,,,,,11.72,11.32,0.24,711176,0.08,0.06,0.01,31432,
benchmark_0480,35.52,35.12,0.29,966088,,,,,12.53,11.55,0.25,724716,0.10,0.05,0.02,31372,
benchmark_0268,23.11,22.82,0.22,730356,,,,,11.98,11.57,0.24,711420,0.12,0.05,0.02,31372,
benchmark_0265,69.17,68.53,0.37,1286752,,,,,12.23,11.60,0.26,721180,0.16,0.06,0.02,31452,
benchmark_0199,45.54,44.96,0.42,1056568,,,,,12.39,11.56,0.22,697612,0.10,0.06,0.02,31400,
benchmark_0487,31.35,30.84,0.40,921564,,,,,11.70,11.29,0.25,719564,0.08,0.05,0.02,31388,
benchmark_0200,76.31,75.62,0.49,1358116,,,,,11.30,11.02,0.24,719508,0.07,0.05,0.02,31312,
benchmark_0430,26.87,26.46,0.32,816392,,,,,12.51,11.74,0.26,714456,0.09,0.05,0.02,31340,
benchmark_0354,87.78,87.07,0.48,1350456,,,,,18.23,17.52,0.25,700936,0.09,0.06,0.01,31284,
benchmark_0449,58.06,57.44,0.47,1299900,,,,,12.31,11.75,0.30,711996,0.08,0.05,0.02,31396,
benchmark_0149,62.66,61.97,0.51,1255808,,,,,12.73,12.45,0.24,717168,0.09,0.05,0.02,31424,
benchmark_0397,44.74,44.20,0.41,1065924,,,,,12.01,11.43,0.25,708788,0.09,0.05,0.02,31400,
benchmark_0017,53.96,53.37,0.44,1205808,,,,,11.99,11.53,0.25,714772,0.09,0.06,0.02,31424,
benchmark_0485,40.57,39.99,0.48,1012644,,,,,12.21,11.55,0.27,714116,0.10,0.06,0.02,31408,
benchmark_0048,35.04,34.49,0.45,1007536,,,,,12.53,11.83,0.26,708124,0.10,0.06,0.01,31388,
benchmark_0104,29.47,29.03,0.35,897080,,,,,12.21,11.74,0.29,719732,0.07,0.04,0.02,31364,
benchmark_0002,29.90,29.41,0.41,921100,,,,,15.54,14.67,0.25,716896,0.09,0.05,0.02,31352,
benchmark_0194,44.39,43.80,0.46,1058352,,,,,15.42,14.90,0.24,710900,0.09,0.06,0.01,31444,
benchmark_0495,29.66,29.23,0.36,884748,,,,,,,,,0.08,0.05,0.03,31384,
benchmark_0126,22.57,22.17,0.33,795196,,,,,12.85,12.11,0.27,729616,0.09,0.05,0.02,31344,
benchmark_0288,100.60,99.62,0.73,1718896,,,,,12.44,11.96,0.24,722324,0.12,0.05,0.02,31308,
benchmark_0240,31.37,30.93,0.35,880652,,,,,12.10,11.33,0.29,719988,0.10,0.05,0.01,31364,
benchmark_0424,103.52,102.61,0.65,1750400,,,,,12.94,11.92,0.23,716924,0.08,0.06,0.01,31332,
benchmark_0032,25.87,25.45,0.35,833660,,,,,12.12,11.56,0.22,710760,0.09,0.05,0.02,31356,
benchmark_0313,58.40,57.60,0.65,1213136,,,,,12.17,11.45,0.23,711916,0.12,0.05,0.02,31424,
benchmark_0151,27.00,26.59,0.33,883612,,,,,17.97,17.54,0.24,706624,0.08,0.06,0.02,31360,
benchmark_0197,70.48,69.70,0.61,1261732,,,,,11.81,11.39,0.26,705028,0.10,0.06,0.01,31400,
benchmark_0292,77.51,76.68,0.63,1451100,,,,,12.94,11.88,0.23,709844,0.12,0.05,0.02,31256,
benchmark_0109,74.30,73.72,0.39,1465740,,,,,12.34,11.92,0.27,717732,0.09,0.06,0.02,31460,
benchmark_0169,70.43,69.90,0.36,1394816,,,,,,,,,0.10,0.06,0.01,31252,
benchmark_0018,27.16,26.82,0.26,896116,,,,,12.01,11.60,0.23,710160,0.09,0.06,0.02,31380,
benchmark_0389,71.69,71.12,0.39,1407148,,,,,16.95,15.98,0.26,709912,0.09,0.06,0.02,31312,
benchmark_0300,97.15,96.51,0.40,1737164,,,,,20.55,20.12,0.24,714344,0.10,0.05,0.01,31328,
benchmark_0326,20.96,20.67,0.23,830412,,,,,12.33,11.92,0.25,705344,0.09,0.05,0.02,31356,
benchmark_0232,30.21,29.39,0.72,922676,,,,,12.16,11.52,0.24,714336,0.09,0.05,0.02,31372,
benchmark_0082,90.94,89.56,1.16,1425884,,,,,12.90,12.21,0.25,712248,0.09,0.06,0.02,31256,
benchmark_0217,25.72,25.04,0.60,874652,,,,,11.84,11.23,0.23,711944,0.10,0.06,0.01,31384,
benchmark_0267,111.54,109.87,1.39,1757780,,,,,12.51,12.04,0.25,709884,0.09,0.06,0.01,31500,
benchmark_0233,98.13,96.63,1.26,1422348,,,,,12.41,12.01,0.24,729932,0.10,0.05,0.02,31476,
benchmark_0369,37.50,36.56,0.85,1002952,,,,,12.36,11.90,0.29,731352,0.10,0.06,0.02,31392,
benchmark_0271,20.07,19.44,0.57,715908,,,,,12.25,11.79,0.25,716368,0.09,0.05,0.02,31368,
benchmark_0137,31.10,30.34,0.67,960224,,,,,12.32,11.93,0.20,703276,0.09,0.06,0.02,31352,
benchmark_0001,19.92,19.36,0.50,718952,,,,,12.14,11.51,0.25,726468,0.09,0.06,0.02,31356,
benchmark_0335,80.82,79.55,1.07,1397320,,,,,11.58,11.18,0.24,707072,0.09,0.06,0.01,31288,
benchmark_0158,95.28,93.84,1.21,1524032,,,,,16.94,16.54,0.23,716992,0.13,0.06,0.01,31504,
benchmark_0336,18.24,17.67,0.51,713332,,,,,8.15,7.71,0.22,678916,0.09,0.06,0.01,31332,
benchmark_0387,34.58,33.76,0.73,1005968,,,,,12.96,12.12,0.25,714220,0.11,0.06,0.02,31392,
benchmark_0310,23.94,23.22,0.65,833208,,,,,12.11,11.73,0.24,718572,0.10,0.05,0.01,31356,
benchmark_0355,21.67,21.35,0.25,900688,,,,,16.17,15.45,0.30,700708,0.09,0.05,0.02,31388,
benchmark_0462,17.13,16.86,0.21,717592,,,,,6.57,6.35,0.20,680348,0.08,0.05,0.02,31340,
benchmark_0069,27.36,26.99,0.28,838856,,,,,12.18,11.91,0.23,702776,0.08,0.06,0.02,31356,
benchmark_0459,23.96,23.60,0.28,832384,,,,,11.57,11.26,0.26,713244,0.08,0.05,0.02,31380,
benchmark_0183,38.20,37.81,0.29,1112840,,,,,11.56,11.26,0.25,708884,0.08,0.06,0.01,31408,
benchmark_0472,40.70,40.26,0.27,1023036,,,,,11.75,11.45,0.26,708592,0.08,0.06,0.02,31392,
benchmark_0062,30.24,29.83,0.29,920604,,,,,11.52,11.20,0.28,715940,0.08,0.05,0.02,31392,
benchmark_0261,19.84,19.58,0.20,722248,,,,,11.52,11.27,0.21,714800,0.07,0.05,0.02,31328,
benchmark_0187,51.36,50.79,0.33,1151832,,,,,12.07,11.78,0.25,722156,0.08,0.06,0.02,31388,
benchmark_0426,85.72,85.00,0.41,1444040,,,,,11.59,11.28,0.27,720740,0.08,0.06,0.01,31312,
benchmark_0092,,,,,,,,,12.28,11.94,0.30,701280,0.08,0.06,0.01,31480,
benchmark_0337,53.50,52.91,0.36,1215448,,,,,11.32,10.98,0.30,717880,0.08,0.06,0.02,31420,
benchmark_0253,117.48,116.59,0.48,1712844,,,,,11.61,11.30,0.27,715496,0.08,0.06,0.01,31300,
benchmark_0034,115.52,114.59,0.52,1713512,,,,,11.67,11.30,0.32,708368,0.08,0.06,0.02,31472,
benchmark_0136,21.89,21.59,0.23,719296,,,,,6.65,6.39,0.22,679548,0.08,0.05,0.02,31336,
benchmark_0098,111.45,110.62,0.39,1409080,,,,,11.48,11.15,0.28,711040,0.08,0.06,0.02,31300,
benchmark_0020,60.46,59.95,0.32,1152340,,,,,11.78,11.46,0.27,711480,0.08,0.06,0.02,31420,
benchmark_0471,18.78,18.46,0.25,724312,,,,,6.63,6.43,0.17,676888,0.08,0.06,0.01,31336,
benchmark_0216,63.68,63.12,0.37,1280552,,,,,11.46,11.15,0.26,719224,0.08,0.05,0.02,31424,
benchmark_0099,35.09,34.66,0.32,967112,,,,,7.60,7.37,0.20,685148,0.07,0.05,0.01,31356,
benchmark_0043,75.03,74.47,0.35,1377784,,,,,11.97,11.69,0.23,712572,0.08,0.06,0.02,31280,
benchmark_0429,39.14,38.71,0.28,1013568,,,,,16.64,16.34,0.25,704564,0.08,0.06,0.01,31416,
benchmark_0469,22.21,21.87,0.24,800344,,,,,6.88,6.64,0.21,674696,0.08,0.05,0.02,31372,
benchmark_0191,60.50,59.98,0.34,1243604,,,,,11.68,11.39,0.25,716636,0.08,0.06,0.01,31424,
benchmark_0382,50.68,50.14,0.36,1180748,,,,,16.70,16.37,0.27,725556,0.08,0.05,0.02,31408,
benchmark_0075,,,,,,,,,11.86,11.54,0.27,716392,0.08,0.05,0.01,31304,
benchmark_0284,37.67,37.21,0.34,921956,,,,,11.56,11.25,0.27,712772,0.08,0.05,0.02,31396,
benchmark_0059,73.63,72.56,0.61,1361500,,,,,11.37,11.05,0.28,718504,0.08,0.06,0.01,31432,
benchmark_0289,57.30,56.76,0.37,1111084,,,,,11.60,11.29,0.27,706904,0.08,0.05,0.02,31400,
benchmark_0035,52.13,51.54,0.31,1104724,,,,,11.33,10.97,0.28,705944,0.07,0.06,0.01,31404,
benchmark_0286,58.82,58.31,0.35,1267140,,,,,11.83,11.53,0.26,714756,0.08,0.06,0.02,31432,
benchmark_0108,21.98,21.65,0.26,714148,,,,,6.47,6.25,0.20,677088,0.08,0.05,0.01,31340,
benchmark_0470,75.74,74.85,0.67,1360672,,,,,11.91,11.57,0.30,713276,0.08,0.06,0.02,31404,
benchmark_0118,,,,,,,,,11.61,11.30,0.26,707624,0.08,0.05,0.02,31496,
benchmark_0016,18.92,18.61,0.24,716428,,,,,6.89,6.65,0.21,680528,0.08,0.07,0.01,31328,
benchmark_0375,32.12,31.74,0.28,878376,,,,,11.65,11.35,0.25,710408,0.07,0.06,0.01,31364,
benchmark_0113,54.72,54.10,0.44,1183216,,,,,11.43,11.16,0.23,723096,0.08,0.05,0.02,31428,
benchmark_0152,98.74,97.87,0.48,1648252,,,,,11.50,11.21,0.24,705444,0.08,0.06,0.02,31328,
benchmark_0385,66.73,65.45,1.11,1369684,,,,,11.66,11.34,0.27,707008,0.08,0.06,0.01,31408,
benchmark_0186,,,,,,,,,11.89,11.50,0.26,703088,0.08,0.05,0.02,31328,
benchmark_0380,58.46,57.91,0.37,1151912,,,,,11.92,11.64,0.24,718328,0.08,0.05,0.02,31440,
benchmark_0190,17.83,17.44,0.21,720720,,,,,12.03,11.73,0.25,710176,0.08,0.05,0.02,31364,
benchmark_0084,43.37,42.92,0.33,1069692,,,,,12.07,11.74,0.29,721828,0.08,0.06,0.01,31380,
benchmark_0008,55.36,54.77,0.37,1217268,,,,,11.61,11.28,0.29,719020,0.08,0.05,0.02,31416,
benchmark_0053,45.82,44.84,0.86,1150432,,,,,11.44,11.16,0.24,710952,0.08,0.05,0.02,31420,
benchmark_0367,23.22,22.86,0.27,722704,,,,,16.37,16.00,0.31,714652,0.08,0.05,0.02,31364,
benchmark_0441,43.44,42.66,0.65,1001860,,,,,11.71,11.40,0.28,718196,0.08,0.06,0.02,31420,
benchmark_0466,45.60,44.90,0.56,1065092,,,,,11.72,11.45,0.22,706964,0.08,0.05,0.02,31396,
benchmark_0038,40.69,40.22,0.34,1067788,,,,,11.58,11.26,0.27,711468,0.08,0.06,0.01,31400,
benchmark_0490,,,,,,,,,11.53,11.25,0.24,717244,0.08,0.06,0.01,31328,
benchmark_0112,50.77,49.68,0.96,1148872,,,,,11.54,11.27,0.23,710740,0.08,0.06,0.01,31424,
benchmark_0015,55.58,55.04,0.37,1172216,,,,,16.28,15.93,0.30,715848,0.07,0.05,0.01,31404,
benchmark_0162,30.03,29.19,0.69,826920,,,,,11.80,11.51,0.25,715984,0.08,0.06,0.01,31352,
benchmark_0073,25.21,24.49,0.63,794228,,,,,11.55,11.26,0.24,711828,0.08,0.05,0.01,31364,
benchmark_0293,50.29,49.30,0.81,1064660,,,,,17.18,16.86,0.27,716324,0.08,0.05,0.02,31400,
benchmark_0428,23.76,23.22,0.45,794240,,,,,6.86,6.62,0.20,680796,0.08,0.05,0.02,31344,
benchmark_0170,22.88,22.58,0.23,803796,,,,,7.10,6.79,0.22,679056,0.08,0.06,0.02,31360,
benchmark_0456,30.86,30.50,0.28,964804,,,,,11.38,11.09,0.25,705580,0.08,0.05,0.02,31388,
benchmark_0159,37.76,37.32,0.34,1004988,,,,,11.81,11.54,0.23,712736,0.08,0.05,0.02,31368,
benchmark_0316,21.38,21.03,0.24,718708,,,,,7.18,6.94,0.21,675708,0.07,0.05,0.01,31364,
benchmark_0273,,,,,,,,,11.63,11.35,0.24,711708,0.07,0.05,0.01,31296,
benchmark_0096,,,,,,,,,11.60,11.25,0.31,711596,0.07,0.05,0.02,31476,
benchmark_0064,25.70,25.21,0.37,819832,,,,,11.69,11.42,0.22,720220,0.08,0.06,0.01,31372,
benchmark_0157,90.45,89.23,0.94,1329544,,,,,11.71,11.41,0.26,712272,0.08,0.06,0.01,31268,
benchmark_0453,43.19,42.70,0.34,1009268,,,,,12.07,11.78,0.23,725896,0.09,0.05,0.02,31364,
benchmark_0146,42.86,42.34,0.38,999096,,,,,11.58,11.29,0.25,710676,0.08,0.05,0.02,31416,
benchmark_0028,26.71,26.25,0.38,801104,,,,,7.72,7.45,0.24,687116,0.09,0.06,0.01,31344,
benchmark_0166,80.80,80.08,0.43,1455268,,,,,16.19,15.89,0.25,705156,0.09,0.05,0.02,31272,
benchmark_0219,93.24,92.45,0.42,1529112,,,,,11.64,11.37,0.23,713020,0.08,0.06,0.02,31284,
benchmark_0056,37.63,37.22,0.29,1011100,,,,,18.07,17.76,0.26,707064,0.08,0.05,0.02,31368,
benchmark_0243,39.43,38.63,0.67,1006908,,,,,11.34,10.98,0.25,715436,0.08,0.06,0.01,31432,
benchmark_0060,,,,,,,,,15.67,15.32,0.30,713292,0.07,0.05,0.02,31300,
benchmark_0390,,,,,,,,,11.67,11.39,0.23,713116,0.08,0.05,0.02,31300,
benchmark_0222,105.02,103.93,0.80,1443432,,,,,16.84,16.54,0.24,702944,0.08,0.06,0.01,31284,
benchmark_0131,40.06,39.63,0.29,1003116,,,,,11.47,11.20,0.22,717820,0.07,0.05,0.02,31392,
benchmark_0029,83.71,82.80,0.44,1453892,,,,,11.66,11.36,0.26,711744,0.07,0.05,0.02,31248,
benchmark_0009,45.57,45.06,0.34,1052352,,,,,15.12,14.83,0.24,703180,0.08,0.06,0.02,31428,
benchmark_0076,71.90,71.29,0.40,1397524,,,,,17.16,16.84,0.27,705268,0.08,0.06,0.02,31408,
benchmark_0323,21.59,21.27,0.24,718316,,,,,7.16,6.93,0.20,683948,0.08,0.06,0.02,31360,
benchmark_0019,23.58,23.27,0.23,729664,,,,,6.66,6.41,0.21,679512,0.08,0.05,0.02,31344,
benchmark_0321,51.76,51.26,0.31,1150744,,,,,17.31,16.99,0.26,701268,0.09,0.06,0.01,31416,
benchmark_0333,33.95,33.57,0.28,968984,,,,,11.49,11.18,0.26,707904,0.08,0.06,0.02,31388,
benchmark_0412,36.35,35.96,0.30,1006208,,,,,11.73,11.41,0.27,726292,0.08,0.06,0.01,31364,
benchmark_0121,68.99,68.45,0.37,1399208,,,,,11.61,11.16,0.33,717972,0.07,0.05,0.02,31404,
benchmark_0346,51.51,50.03,1.19,1073836,,,,,11.59,11.29,0.25,717912,0.07,0.05,0.01,31368,
benchmark_0384,28.32,27.81,0.42,890876,,,,,8.04,7.80,0.22,692024,0.08,0.06,0.02,31364,
benchmark_0318,23.81,23.41,0.30,728528,,,,,7.31,7.10,0.19,678508,0.08,0.06,0.02,31356,
benchmark_0185,23.86,23.04,0.74,718820,,,,,6.69,6.45,0.21,683532,0.07,0.05,0.01,31372,
benchmark_0285,32.28,31.61,0.58,923368,,,,,11.49,11.18,0.26,716984,0.07,0.06,0.01,31392,
benchmark_0302,39.48,39.06,0.29,1009792,,,,,11.98,11.65,0.27,704028,0.08,0.06,0.01,31400,
benchmark_0460,32.81,32.43,0.29,961820,,,,,11.74,11.46,0.24,714120,0.08,0.06,0.01,31384,
benchmark_0139,81.61,80.94,0.41,1446184,,,,,11.51,11.12,0.24,716588,0.08,0.05,0.02,31272,
benchmark_0117,28.81,28.27,0.44,839940,,,,,11.66,11.39,0.22,713880,0.07,0.05,0.01,31376,
benchmark_0362,70.51,69.04,1.25,1284396,,,,,11.91,11.63,0.24,708648,0.08,0.05,0.02,31424,
benchmark_0442,73.21,71.69,1.32,1320860,,,,,11.59,11.29,0.25,705476,0.08,0.06,0.01,31424,
benchmark_0218,26.03,25.22,0.66,718804,,,,,12.40,12.08,0.27,720932,0.07,0.05,0.01,31340,
benchmark_0215,33.30,31.95,1.25,890868,,,,,11.61,11.29,0.27,717044,0.07,0.04,0.02,31372,
benchmark_0496,103.12,102.45,0.40,1427608,,,,,18.21,17.87,0.27,711360,0.08,0.06,0.02,31472,
benchmark_0063,53.22,52.08,1.01,1150992,,,,,11.79,11.47,0.27,715136,0.08,0.06,0.02,31408,
benchmark_0439,73.17,72.48,0.40,1400500,,,,,11.83,11.53,0.26,715796,0.08,0.05,0.01,31428,
benchmark_0228,82.54,80.50,1.72,1393572,,,,,11.92,11.60,0.28,715496,0.08,0.05,0.02,31420,
benchmark_0351,80.86,79.45,1.18,1366440,,,,,11.52,11.14,0.27,710272,0.08,0.05,0.02,31408,
benchmark_0251,,,,,,,,,11.59,11.26,0.29,711244,0.08,0.05,0.02,31320,
benchmark_0479,30.89,30.52,0.28,923224,,,,,11.78,11.49,0.24,705796,0.08,0.05,0.02,31376,
benchmark_0177,59.64,59.07,0.42,1235116,,,,,12.17,11.87,0.25,709776,0.09,0.05,0.02,31404,
benchmark_0437,40.56,39.97,0.38,1012868,,,,,11.96,11.65,0.25,710408,0.08,0.06,0.01,31396,
benchmark_0245,22.44,22.09,0.27,721364,,,,,7.24,6.99,0.23,679472,0.08,0.06,0.01,31360,
benchmark_0475,80.83,80.11,0.43,1403220,,,,,17.94,17.65,0.24,718672,0.08,0.05,0.02,31440,
benchmark_0408,63.13,62.53,0.36,1251280,,,,,11.94,11.62,0.28,706544,0.08,0.05,0.02,31400,
benchmark_0492,,,,,,,,,17.13,16.85,0.23,698360,0.07,0.05,0.01,31312,
benchmark_0052,54.10,53.19,0.72,1098456,,,,,15.85,15.56,0.24,712428,0.08,0.06,0.01,31436,
benchmark_0081,,,,,,,,,11.67,11.41,0.22,707224,0.08,0.05,0.02,31488,
benchmark_0255,,,,,,,,,11.96,11.67,0.24,719096,0.08,0.05,0.02,31300,
benchmark_0432,29.74,28.91,0.73,958720,,,,,11.74,11.40,0.30,703440,0.08,0.06,0.02,31376,
benchmark_0366,104.17,101.63,2.23,1370608,,,,,11.67,11.34,0.29,712268,0.08,0.05,0.01,31296,
benchmark_0315,59.98,58.24,1.48,1212028,,,,,11.84,11.40,0.33,713340,0.07,0.05,0.02,31420,
benchmark_0236,81.34,80.44,0.69,1384468,,,,,11.72,11.42,0.26,712028,0.08,0.06,0.02,31268,
benchmark_0452,83.93,82.93,0.42,1495664,,,,,11.62,11.23,0.34,700336,0.08,0.06,0.01,31280,
benchmark_0402,104.60,102.74,1.39,1419128,,,,,11.87,11.56,0.27,713584,0.08,0.05,0.02,31480,
benchmark_0287,22.31,21.98,0.25,724540,,,,,11.75,11.44,0.26,714784,0.08,0.05,0.02,31340,
benchmark_0373,32.48,31.91,0.47,823436,,,,,11.76,11.47,0.24,718428,0.08,0.06,0.02,31356,
benchmark_0263,89.21,87.78,0.92,1467652,,,,,11.62,11.33,0.24,710740,0.08,0.05,0.02,31444,
benchmark_0353,110.29,109.44,0.42,1430944,,,,,11.56,11.30,0.21,705468,0.08,0.06,0.01,31472,
benchmark_0111,49.03,48.40,0.34,1169796,,,,,20.86,20.52,0.28,719112,0.08,0.05,0.02,31416,
benchmark_0256,53.64,53.14,0.35,1209868,,,,,11.45,11.13,0.28,719124,0.06,0.05,0.01,31428,
benchmark_0489,,,,,,,,,11.92,11.63,0.24,716856,0.08,0.06,0.02,31480,
