,bass,,,,cvc5,,,,ostrich,,,,z3-noodler
filename,real,user,sys,mem,real,user,sys,mem,real,user,sys,mem,real,user,sys,mem
instance01695,0.58,0.52,0.03,65564,0.02,0.01,0.01,6292,1.95,1.84,0.10,226032,0.07,0.03,0.01,24484,
instance01697,0.60,0.52,0.05,67600,0.03,0.01,0.00,7140,1.71,1.55,0.11,207324,0.07,0.04,0.01,26272,
instance01701,0.60,0.54,0.04,67696,0.03,0.01,0.00,7136,1.81,1.67,0.13,218508,0.06,0.03,0.01,26272,
instance01711,0.53,0.48,0.04,64172,0.05,0.01,0.00,6296,1.92,1.81,0.09,221076,0.07,0.03,0.00,24484,
instance01716,0.61,0.52,0.05,68140,0.04,0.01,0.01,7140,1.78,1.67,0.10,215272,0.06,0.03,0.01,26272,
instance01718,0.55,0.48,0.04,63748,0.02,0.01,0.00,6292,1.78,1.62,0.13,209100,0.06,0.03,0.01,24484,
instance01725,0.56,0.50,0.04,65096,0.05,0.01,0.00,6288,1.88,1.75,0.10,213676,0.05,0.03,0.01,24484,
instance01732,0.53,0.47,0.04,64112,0.04,0.01,0.00,6292,1.76,1.65,0.10,213520,0.06,0.03,0.01,24484,
instance01733,0.55,0.50,0.04,64184,0.03,0.01,0.01,6292,1.91,1.80,0.09,216612,0.08,0.04,0.01,24484,
instance01745,0.55,0.50,0.03,64340,0.03,0.01,0.00,6292,1.86,1.71,0.10,212828,0.06,0.04,0.01,24484,
instance01746,0.55,0.50,0.03,65032,0.02,0.01,0.00,6292,1.77,1.65,0.09,211348,0.05,0.03,0.01,24484,
instance01749,0.56,0.50,0.04,67132,0.03,0.01,0.00,6292,1.99,1.84,0.12,228560,0.06,0.03,0.01,24484,
instance01758,0.57,0.53,0.03,65124,0.03,0.01,0.00,6292,2.05,1.93,0.11,227008,0.05,0.03,0.01,24484,
instance01768,0.59,0.53,0.04,67304,0.04,0.01,0.01,7136,1.96,1.84,0.11,223268,0.06,0.04,0.01,26272,
instance01779,0.57,0.51,0.03,65380,0.03,0.01,0.01,6292,1.79,1.65,0.12,210700,0.06,0.03,0.01,24484,
instance01785,0.60,0.54,0.04,67236,0.03,0.01,0.00,7136,1.95,1.79,0.13,218292,0.07,0.03,0.01,26268,
instance01795,0.57,0.50,0.05,66744,0.04,0.01,0.01,7140,1.82,1.70,0.10,213720,0.09,0.03,0.01,26272,
instance01805,0.57,0.50,0.05,65988,0.03,0.01,0.00,7140,1.88,1.77,0.10,215020,0.07,0.04,0.01,26272,
instance01808,0.58,0.52,0.05,67144,0.02,0.01,0.00,7140,1.89,1.73,0.11,209776,0.06,0.03,0.01,26268,
instance01814,0.55,0.50,0.04,65256,0.03,0.01,0.00,6292,1.96,1.85,0.09,217624,0.07,0.03,0.01,24484,
instance01819,0.56,0.50,0.04,66380,0.04,0.01,0.00,7140,1.94,1.81,0.11,217184,0.09,0.04,0.01,26268,
instance01828,0.60,0.55,0.03,66592,0.03,0.01,0.00,6296,1.67,1.55,0.10,208592,0.06,0.03,0.01,24472,
instance01831,0.60,0.53,0.05,66888,0.04,0.01,0.00,7140,1.91,1.79,0.11,214836,0.06,0.03,0.01,26268,
instance01834,0.58,0.52,0.04,67540,0.03,0.01,0.00,7140,2.06,1.94,0.10,222684,0.07,0.04,0.00,26276,
instance01837,0.52,0.47,0.04,66376,0.03,0.01,0.00,7144,1.83,1.69,0.12,208276,0.06,0.03,0.01,26272,
instance01844,0.60,0.53,0.04,65732,0.04,0.01,0.00,6292,1.88,1.77,0.10,216524,0.06,0.03,0.01,24484,
instance01853,0.58,0.53,0.03,66032,0.04,0.01,0.00,6292,1.80,1.67,0.11,214108,0.06,0.03,0.01,24484,
instance01855,0.55,0.49,0.04,66172,0.05,0.01,0.00,7136,1.95,1.78,0.11,216752,0.06,0.03,0.01,26272,
instance01857,0.62,0.57,0.04,66368,0.04,0.01,0.00,7144,2.04,1.91,0.11,231144,0.06,0.04,0.01,26284,
instance01859,0.59,0.52,0.04,65204,0.03,0.01,0.00,6292,1.73,1.61,0.11,215456,0.06,0.03,0.01,24484,
instance01875,0.61,0.54,0.05,66932,0.04,0.01,0.00,7140,1.82,1.71,0.09,218524,0.06,0.04,0.01,26272,
instance01884,0.58,0.52,0.04,64920,0.03,0.01,0.00,6300,1.64,1.51,0.12,209412,0.10,0.03,0.01,24484,
instance01894,0.57,0.52,0.03,66096,0.04,0.01,0.00,7140,1.76,1.66,0.09,219704,0.06,0.03,0.01,26272,
instance01902,0.56,0.51,0.04,64104,0.02,0.01,0.00,6296,1.88,1.73,0.13,214232,0.06,0.03,0.01,24484,
instance01904,0.66,0.51,0.04,65208,0.03,0.01,0.00,6292,1.81,1.70,0.09,214904,0.07,0.03,0.01,24484,
instance01917,0.56,0.51,0.04,64132,0.03,0.01,0.01,6292,1.92,1.82,0.09,218880,0.05,0.03,0.01,24484,
instance01918,0.58,0.51,0.05,66628,0.04,0.01,0.00,6292,1.80,1.63,0.12,211536,0.06,0.03,0.01,24484,
instance01922,0.62,0.56,0.04,67316,0.05,0.01,0.00,7140,1.93,1.81,0.11,221188,0.06,0.04,0.01,26284,
instance01924,0.59,0.53,0.04,67648,0.04,0.01,0.00,7144,1.71,1.61,0.09,213500,0.05,0.03,0.01,26272,
instance01945,0.59,0.52,0.05,64848,0.04,0.01,0.01,6296,1.98,1.86,0.10,223272,0.06,0.04,0.01,24484,
instance01951,0.60,0.55,0.03,66496,0.03,0.01,0.00,7140,1.74,1.61,0.12,208240,0.07,0.04,0.01,26268,
instance01959,0.61,0.54,0.05,67212,0.04,0.01,0.00,7136,1.86,1.73,0.10,220484,0.07,0.04,0.00,26268,
instance01960,0.59,0.53,0.04,65284,0.03,0.01,0.00,6288,1.92,1.80,0.10,221064,0.07,0.03,0.01,24484,
instance01964,0.55,0.49,0.04,64116,0.03,0.01,0.00,6292,1.69,1.57,0.10,210064,0.10,0.04,0.00,24484,
instance01976,0.58,0.49,0.04,64088,0.04,0.01,0.00,6300,1.69,1.58,0.10,209444,0.06,0.03,0.01,24484,
instance01985,0.58,0.51,0.05,65284,0.03,0.01,0.00,6296,1.93,1.75,0.12,215384,0.05,0.03,0.01,24484,
instance01989,0.58,0.52,0.05,65020,0.03,0.01,0.00,6296,1.91,1.81,0.09,218840,0.06,0.03,0.01,24484,
instance01991,0.60,0.55,0.03,66520,0.03,0.01,0.00,7136,1.80,1.67,0.12,217780,0.07,0.04,0.01,26268,
instance02002,0.56,0.51,0.04,65472,0.04,0.01,0.00,6296,1.86,1.73,0.12,221172,0.06,0.03,0.01,24484,
instance02006,0.54,0.50,0.03,64076,0.03,0.01,0.00,6292,1.93,1.81,0.10,220984,0.06,0.03,0.01,24484,
instance02013,0.59,0.53,0.04,66888,0.03,0.01,0.00,7136,1.93,1.81,0.11,223600,0.08,0.03,0.01,26268,
instance02022,0.62,0.55,0.04,66960,0.02,0.01,0.00,7136,1.95,1.81,0.12,219164,0.06,0.04,0.01,26268,
instance02030,0.56,0.50,0.04,65072,0.04,0.01,0.00,6292,1.88,1.77,0.09,215016,0.06,0.03,0.01,24484,
instance02038,0.61,0.54,0.04,66572,0.03,0.01,0.00,6292,1.79,1.68,0.09,211512,0.06,0.03,0.01,24484,
instance02043,0.58,0.53,0.03,66404,0.03,0.01,0.00,7140,1.78,1.62,0.10,206836,0.06,0.04,0.01,26272,
instance02047,0.62,0.55,0.05,67196,0.03,0.02,0.00,7144,2.10,1.97,0.11,229092,0.06,0.04,0.01,26272,
instance02060,0.61,0.54,0.05,67496,0.03,0.01,0.01,7136,1.82,1.67,0.13,217612,0.06,0.03,0.01,26268,
instance02063,0.61,0.53,0.04,67688,0.04,0.01,0.00,7136,1.81,1.68,0.12,218664,0.06,0.03,0.01,26268,
instance02064,0.56,0.52,0.03,64084,0.04,0.01,0.00,6292,1.96,1.85,0.09,224720,0.06,0.03,0.01,24484,
instance02066,0.59,0.52,0.05,66420,0.03,0.01,0.00,7140,1.79,1.68,0.10,213924,0.06,0.03,0.01,26272,
instance02074,0.61,0.54,0.05,65284,0.04,0.01,0.00,6292,1.80,1.67,0.12,213844,0.06,0.03,0.01,24484,
instance02086,0.60,0.54,0.05,66464,0.03,0.02,0.00,7136,1.94,1.82,0.10,222776,0.06,0.03,0.01,26276,
instance02091,0.54,0.49,0.04,64268,0.04,0.01,0.00,6292,1.96,1.86,0.09,220492,0.07,0.03,0.01,24484,
instance02093,0.62,0.56,0.04,67344,0.03,0.01,0.00,7136,1.89,1.71,0.12,214252,0.07,0.04,0.01,26268,
instance02098,0.56,0.51,0.04,66188,0.04,0.01,0.00,7144,1.70,1.57,0.11,217144,0.06,0.03,0.01,26272,
instance02120,0.57,0.51,0.04,66228,0.03,0.01,0.01,7136,1.83,1.68,0.14,216304,0.08,0.03,0.01,26268,
instance02130,0.60,0.54,0.05,67844,0.04,0.01,0.00,7144,1.73,1.61,0.10,213448,0.07,0.03,0.01,26272,
instance02140,0.57,0.53,0.03,66368,0.03,0.01,0.00,6288,1.89,1.77,0.10,217112,0.06,0.04,0.01,24484,
instance02146,0.56,0.51,0.04,65144,0.02,0.01,0.00,6292,1.75,1.65,0.09,213548,0.07,0.03,0.01,24484,
instance02153,0.55,0.50,0.04,64248,0.04,0.01,0.00,6292,2.01,1.88,0.12,222276,0.05,0.03,0.01,24484,
instance02169,0.59,0.53,0.04,65072,0.04,0.01,0.00,6292,1.85,1.75,0.09,218832,0.06,0.03,0.01,24484,
instance02170,0.54,0.49,0.03,64184,0.03,0.01,0.00,6292,1.85,1.75,0.09,217836,0.06,0.03,0.01,24484,
instance02172,0.57,0.53,0.03,66288,0.04,0.01,0.01,7136,1.84,1.67,0.12,212052,0.07,0.04,0.01,26268,
instance02176,0.62,0.55,0.04,67252,0.03,0.01,0.00,7136,1.84,1.69,0.13,214488,0.06,0.04,0.01,26268,
instance02177,0.58,0.52,0.04,66540,0.03,0.01,0.00,6296,2.01,1.87,0.12,223512,0.07,0.03,0.01,24484,
instance02179,0.56,0.51,0.03,64244,0.03,0.01,0.01,6292,1.82,1.68,0.12,222112,0.06,0.03,0.01,24484,
instance02184,0.58,0.52,0.04,65400,0.03,0.01,0.00,6300,1.71,1.59,0.10,212384,0.06,0.03,0.01,24484,
instance02187,0.58,0.53,0.04,65988,0.02,0.01,0.00,7140,1.84,1.73,0.09,216488,0.07,0.03,0.01,26272,
instance02188,0.57,0.52,0.04,65844,0.03,0.01,0.00,7140,1.79,1.68,0.10,214588,0.06,0.03,0.01,26272,
instance02192,0.57,0.52,0.03,65544,0.02,0.01,0.00,6296,1.58,1.46,0.11,204576,0.07,0.04,0.01,24472,
instance02197,0.60,0.54,0.04,65136,0.02,0.01,0.00,6292,1.87,1.76,0.09,217876,0.06,0.03,0.01,24484,
instance02212,0.57,0.52,0.04,65312,0.04,0.01,0.00,6292,1.95,1.77,0.12,214228,0.06,0.03,0.01,24484,
instance02216,0.58,0.54,0.03,66344,0.05,0.01,0.01,7140,1.77,1.65,0.11,210028,0.07,0.03,0.01,26272,
instance02219,0.59,0.53,0.04,64804,0.03,0.01,0.00,6292,1.96,1.82,0.13,227224,0.06,0.03,0.01,24484,
instance02231,0.56,0.52,0.03,64244,0.03,0.01,0.01,6292,2.07,1.94,0.10,226672,0.06,0.03,0.01,24484,
instance02265,0.61,0.54,0.04,66448,0.02,0.01,0.01,7136,1.91,1.79,0.10,219652,0.06,0.03,0.01,26268,
instance02270,0.55,0.50,0.04,64160,0.03,0.01,0.00,7144,1.64,1.52,0.10,210612,0.06,0.03,0.01,26272,
instance02273,0.57,0.51,0.04,64816,0.04,0.01,0.00,6288,1.85,1.72,0.12,213668,0.06,0.03,0.01,24484,
instance02274,0.58,0.54,0.03,65996,0.04,0.01,0.00,7136,1.90,1.78,0.10,225224,0.06,0.03,0.01,26268,
instance02279,0.58,0.54,0.03,65444,0.04,0.01,0.00,6292,1.88,1.77,0.09,215124,0.06,0.04,0.01,24484,
instance02299,0.79,0.53,0.05,64924,0.02,0.01,0.00,7140,1.67,1.55,0.11,208940,0.08,0.03,0.02,26272,
instance02304,0.61,0.55,0.04,67264,0.04,0.01,0.01,7140,1.87,1.70,0.12,216440,0.07,0.04,0.00,26268,
instance02306,0.56,0.49,0.04,63812,0.04,0.01,0.00,6292,2.03,1.92,0.10,224304,0.09,0.04,0.01,24484,
instance02314,0.60,0.53,0.05,67544,0.04,0.01,0.01,7136,1.98,1.86,0.11,220888,0.05,0.03,0.01,26268,
instance02320,0.57,0.52,0.04,65472,0.03,0.01,0.00,6292,1.91,1.79,0.10,214788,0.06,0.03,0.01,24484,
instance02324,0.73,0.55,0.05,68364,0.02,0.01,0.00,7140,1.82,1.70,0.10,215084,0.06,0.04,0.01,26272,
instance02327,0.59,0.54,0.04,66888,0.04,0.01,0.01,7140,1.85,1.75,0.09,217108,0.07,0.03,0.01,26272,
instance02332,0.59,0.54,0.02,66148,0.03,0.01,0.00,7136,1.97,1.85,0.10,219780,0.07,0.03,0.01,26268,
instance02345,0.57,0.52,0.04,66304,0.04,0.01,0.01,7140,1.74,1.64,0.08,213620,0.07,0.03,0.01,26272,
instance02354,0.62,0.54,0.05,67196,0.03,0.01,0.00,7136,1.94,1.85,0.08,228232,0.06,0.03,0.01,26272,
instance02357,0.61,0.55,0.04,67552,0.04,0.01,0.00,7136,1.83,1.73,0.08,220072,0.06,0.04,0.01,26268,
instance02358,0.61,0.56,0.05,67816,0.03,0.01,0.01,7144,1.93,1.78,0.09,222880,0.09,0.03,0.01,26276,
instance02365,0.57,0.50,0.05,64164,0.03,0.01,0.00,6288,1.98,1.89,0.09,219672,0.06,0.03,0.01,24484,
instance02366,0.62,0.55,0.05,68764,0.03,0.01,0.00,7136,1.97,1.84,0.11,220668,0.07,0.03,0.01,26268,
instance02380,0.61,0.55,0.04,67772,0.04,0.01,0.00,7140,2.02,1.91,0.10,228148,0.06,0.04,0.01,26280,
instance02383,0.58,0.51,0.04,65080,0.03,0.01,0.00,6288,1.82,1.73,0.08,221212,0.08,0.03,0.01,24484,
instance02390,0.60,0.54,0.03,66508,0.05,0.01,0.00,7136,1.86,1.75,0.09,223724,0.06,0.03,0.01,26272,
instance02395,0.59,0.53,0.04,66144,0.03,0.01,0.00,7136,2.02,1.91,0.09,219964,0.07,0.03,0.01,26272,
instance02398,0.59,0.52,0.05,65004,0.02,0.01,0.00,6292,1.93,1.80,0.08,214300,0.06,0.03,0.01,24484,
instance02399,0.58,0.52,0.04,65300,0.03,0.01,0.00,6292,1.80,1.69,0.10,214072,0.07,0.03,0.01,24484,
instance02403,0.58,0.53,0.04,66804,0.02,0.01,0.00,6296,1.86,1.75,0.09,219668,0.10,0.03,0.01,24484,
instance02413,0.57,0.52,0.04,66004,0.03,0.01,0.00,7140,1.83,1.72,0.09,213544,0.06,0.03,0.01,26272,
instance02416,0.57,0.51,0.04,66336,0.03,0.01,0.00,7140,1.82,1.66,0.10,219556,0.07,0.03,0.01,26272,
instance02427,0.56,0.50,0.03,64160,0.03,0.01,0.00,6288,1.81,1.69,0.10,216660,0.05,0.04,0.00,24484,
instance02429,0.60,0.53,0.06,65036,0.03,0.01,0.00,6292,1.83,1.70,0.11,211908,0.06,0.03,0.01,24484,
instance02439,0.56,0.50,0.04,64052,0.02,0.01,0.00,6296,1.97,1.86,0.09,221520,0.06,0.03,0.01,24484,
instance02451,0.60,0.54,0.04,67724,0.02,0.01,0.00,7136,1.86,1.75,0.10,219344,0.06,0.03,0.01,26268,
instance02458,0.63,0.58,0.04,67628,0.03,0.01,0.00,7136,1.96,1.84,0.10,224368,0.08,0.04,0.01,26268,
instance02459,0.59,0.52,0.04,64848,0.03,0.01,0.01,6292,1.78,1.67,0.10,216220,0.07,0.03,0.01,24484,
instance02468,0.56,0.50,0.03,64240,0.04,0.01,0.00,6292,1.85,1.74,0.09,221952,0.07,0.04,0.01,24484,
instance02478,0.58,0.52,0.04,66008,0.04,0.01,0.00,6292,1.97,1.85,0.09,218448,0.06,0.03,0.01,24484,
instance02481,0.55,0.49,0.04,64040,0.03,0.01,0.00,6292,1.76,1.63,0.11,212996,0.06,0.04,0.00,24484,
instance02482,0.58,0.52,0.04,66264,0.04,0.01,0.00,7140,2.04,1.92,0.10,224528,0.08,0.03,0.01,26280,
instance02489,0.59,0.54,0.04,67592,0.04,0.01,0.00,7136,1.88,1.72,0.09,222632,0.06,0.04,0.01,26268,
instance02507,0.60,0.52,0.05,65284,0.04,0.01,0.00,6300,1.75,1.63,0.10,214556,0.06,0.03,0.01,24484,
instance02514,0.59,0.54,0.04,67132,0.02,0.01,0.00,7136,1.81,1.69,0.10,220328,0.11,0.04,0.01,26268,
instance02518,0.56,0.50,0.04,66256,0.02,0.01,0.00,6292,2.18,2.06,0.10,231536,0.07,0.04,0.01,24484,
instance02520,0.58,0.52,0.04,65104,0.03,0.01,0.00,6292,1.80,1.68,0.10,217844,0.08,0.03,0.01,24484,
instance02542,0.57,0.50,0.04,65260,0.03,0.01,0.00,6300,1.62,1.52,0.08,206480,0.06,0.03,0.01,24472,
instance02573,0.54,0.49,0.04,64216,0.03,0.01,0.00,6292,1.72,1.60,0.11,217564,0.06,0.03,0.01,24484,
instance02586,0.54,0.49,0.03,64156,0.03,0.02,0.00,6296,2.07,1.97,0.09,224996,0.06,0.03,0.01,24484,
instance02591,0.56,0.50,0.03,66368,0.04,0.01,0.00,7140,1.82,1.72,0.09,213736,0.06,0.03,0.01,26272,
instance02596,0.60,0.53,0.04,67496,0.03,0.01,0.00,7140,1.75,1.64,0.09,216156,0.05,0.03,0.01,26268,
instance02601,0.57,0.51,0.04,64280,0.03,0.01,0.00,6296,2.03,1.93,0.09,225308,0.06,0.03,0.01,24484,
instance02622,0.61,0.54,0.04,67224,0.04,0.01,0.01,7136,1.80,1.70,0.09,223800,0.07,0.04,0.01,26268,
instance02678,0.58,0.51,0.04,66420,0.03,0.01,0.00,7136,1.98,1.87,0.10,214412,0.06,0.04,0.00,26272,
instance02686,0.56,0.51,0.03,63712,0.04,0.01,0.00,6288,1.87,1.70,0.09,216820,0.06,0.03,0.01,24484,
instance02697,0.57,0.51,0.03,65412,0.04,0.01,0.00,6296,2.07,1.97,0.08,222360,0.06,0.03,0.01,24484,
instance02701,0.60,0.53,0.04,66012,0.03,0.01,0.00,7140,1.85,1.74,0.09,220464,0.07,0.03,0.01,26272,
instance02715,0.60,0.52,0.04,66112,0.04,0.01,0.00,6292,1.93,1.81,0.10,218196,0.06,0.03,0.01,24484,
instance02732,0.60,0.51,0.04,65148,0.04,0.01,0.00,6292,1.70,1.59,0.09,214420,0.06,0.03,0.01,24484,
instance02733,0.66,0.58,0.04,68724,0.02,0.01,0.00,7136,1.91,1.78,0.11,218112,0.07,0.03,0.01,26268,
instance02743,0.60,0.53,0.03,66400,0.05,0.01,0.00,7136,1.88,1.77,0.10,223496,0.07,0.03,0.01,26280,
instance02744,0.54,0.48,0.04,63896,0.03,0.01,0.00,6296,2.03,1.90,0.10,222596,0.06,0.03,0.01,24484,
instance02745,0.58,0.53,0.04,67172,0.04,0.01,0.01,7140,1.70,1.59,0.10,209828,0.06,0.03,0.01,26272,
instance02753,0.58,0.54,0.04,68148,0.02,0.01,0.00,7140,1.77,1.65,0.10,221632,0.10,0.03,0.01,26272,
instance02758,0.56,0.52,0.03,66072,0.04,0.01,0.00,7136,1.91,1.79,0.10,222640,0.07,0.03,0.01,26268,
instance02759,0.61,0.54,0.04,67128,0.02,0.01,0.00,7136,1.83,1.72,0.10,218808,0.07,0.04,0.01,26268,
instance02770,0.59,0.53,0.04,67304,0.04,0.01,0.00,7140,1.79,1.61,0.09,219128,0.07,0.03,0.01,26272,
instance02771,0.53,0.48,0.04,64260,0.04,0.01,0.00,6292,1.96,1.84,0.10,218996,0.06,0.03,0.01,24484,
instance02777,0.59,0.53,0.04,65104,0.03,0.01,0.00,6288,1.90,1.79,0.09,214628,0.07,0.03,0.01,24484,
instance02800,0.56,0.51,0.03,65596,0.03,0.01,0.00,6292,1.87,1.75,0.10,221960,0.05,0.03,0.01,24484,
instance02808,0.58,0.51,0.05,66168,0.03,0.01,0.00,6292,1.75,1.65,0.09,215904,0.06,0.03,0.01,24484,
instance02812,0.57,0.51,0.04,64180,0.03,0.01,0.00,6296,2.02,1.91,0.09,222540,0.07,0.03,0.01,24484,
instance02813,0.59,0.53,0.04,65236,0.03,0.01,0.00,6292,1.95,1.84,0.09,222656,0.06,0.03,0.01,24484,
instance02814,0.61,0.55,0.04,67244,0.04,0.01,0.00,7136,1.89,1.76,0.10,224944,0.07,0.04,0.01,26268,
instance02816,0.54,0.49,0.03,64108,0.03,0.01,0.00,6292,1.93,1.81,0.09,217556,0.07,0.03,0.01,24484,
instance02824,0.54,0.49,0.04,63740,0.04,0.01,0.00,6292,1.74,1.64,0.08,215492,0.06,0.03,0.01,24484,
instance02825,0.51,0.46,0.03,63624,0.04,0.01,0.00,7136,2.06,1.94,0.10,224372,0.06,0.03,0.01,26272,
instance02826,0.52,0.45,0.05,63836,0.04,0.01,0.00,7140,1.75,1.65,0.09,220612,0.07,0.04,0.01,26268,
instance02844,0.63,0.55,0.05,66452,0.03,0.01,0.00,6292,1.87,1.76,0.09,213360,0.06,0.03,0.01,24484,
instance02845,0.66,0.59,0.03,67976,0.03,0.01,0.00,7136,1.99,1.88,0.09,221612,0.07,0.03,0.01,26272,
instance02859,0.59,0.55,0.03,68196,0.03,0.01,0.00,7140,1.95,1.83,0.10,226404,0.05,0.04,0.01,26280,
instance02868,0.57,0.53,0.04,68056,0.02,0.01,0.00,7136,1.99,1.88,0.10,223388,0.06,0.03,0.01,26280,
instance02869,0.56,0.50,0.04,66356,0.05,0.02,0.00,7140,1.97,1.78,0.09,224000,0.07,0.04,0.01,26272,
instance02873,0.59,0.53,0.04,67880,0.03,0.01,0.01,7136,1.93,1.81,0.10,216096,0.06,0.03,0.01,26268,
instance02876,0.62,0.55,0.04,68220,0.04,0.01,0.00,7136,1.91,1.79,0.10,223300,0.05,0.04,0.01,26268,
instance02888,0.56,0.48,0.04,65300,0.03,0.01,0.00,6292,1.88,1.77,0.10,219984,0.06,0.03,0.01,24484,
instance02890,0.57,0.51,0.04,66020,0.03,0.01,0.00,7136,1.92,1.76,0.09,221788,0.06,0.04,0.01,26272,
instance02891,0.95,0.52,0.05,66224,0.03,0.01,0.01,7136,1.91,1.80,0.10,218264,0.08,0.03,0.01,26268,
instance02892,0.51,0.47,0.03,63804,0.02,0.01,0.00,6292,1.69,1.59,0.09,217440,0.06,0.03,0.01,24484,
instance02899,0.51,0.47,0.03,63752,0.02,0.01,0.00,6292,1.73,1.63,0.09,214396,0.07,0.04,0.01,24484,
instance02912,0.56,0.51,0.04,66380,0.03,0.01,0.00,7144,1.95,1.85,0.09,228464,0.06,0.04,0.01,26284,
instance02918,0.51,0.46,0.04,63768,0.02,0.01,0.01,6292,1.80,1.72,0.07,211688,0.07,0.03,0.01,24484,
instance02920,0.55,0.49,0.04,64676,0.03,0.01,0.00,6292,1.76,1.67,0.08,211908,0.07,0.03,0.01,24484,
instance02929,0.58,0.54,0.03,67908,0.03,0.01,0.00,7136,1.99,1.89,0.09,220996,0.07,0.03,0.01,26268,
instance02934,0.53,0.48,0.03,65508,0.03,0.01,0.01,6292,2.00,1.86,0.11,220084,0.05,0.03,0.01,24484,
instance02943,0.50,0.46,0.03,65788,0.04,0.01,0.00,7140,1.88,1.76,0.10,217764,0.08,0.04,0.01,26272,
instance02954,0.56,0.51,0.04,67104,0.04,0.01,0.00,7140,1.92,1.81,0.09,223192,0.07,0.04,0.01,26272,
instance02955,0.51,0.46,0.03,63776,0.03,0.01,0.00,6292,1.87,1.77,0.09,216784,0.06,0.03,0.01,24484,
instance02957,0.56,0.50,0.03,67264,0.04,0.01,0.00,7136,1.90,1.71,0.10,220916,0.06,0.03,0.01,26268,
instance02971,0.50,0.46,0.03,64064,0.03,0.01,0.01,6296,1.95,1.83,0.10,219228,0.07,0.03,0.01,24484,
instance02978,0.51,0.47,0.03,65160,0.03,0.01,0.00,6292,1.91,1.80,0.10,218332,0.06,0.03,0.01,24484,
instance02987,0.54,0.50,0.04,67600,0.03,0.01,0.00,7136,1.90,1.78,0.10,222820,0.06,0.03,0.01,26272,
instance02997,0.52,0.47,0.03,65116,0.03,0.01,0.00,6300,1.58,1.49,0.08,209456,0.06,0.03,0.01,24472,
instance03001,0.51,0.46,0.03,64120,0.04,0.01,0.00,6296,1.74,1.64,0.09,217652,0.06,0.03,0.01,24484,
instance03007,0.49,0.45,0.03,65840,0.05,0.01,0.00,7140,1.66,1.55,0.09,211220,0.06,0.04,0.01,26272,
instance03043,0.53,0.47,0.03,65900,0.08,0.01,0.00,7140,1.87,1.77,0.09,217784,0.07,0.04,0.01,26268,
instance03062,0.55,0.47,0.04,65032,0.04,0.01,0.00,6288,1.88,1.76,0.10,220672,0.06,0.04,0.01,24484,
instance03094,0.69,0.52,0.05,67036,0.02,0.01,0.01,7140,2.05,1.93,0.11,225576,0.06,0.03,0.01,26280,
instance03097,0.58,0.53,0.03,65128,0.03,0.01,0.00,6292,1.97,1.85,0.10,226816,0.08,0.03,0.01,24484,
instance03098,0.58,0.53,0.04,65232,0.02,0.01,0.01,6292,1.82,1.70,0.09,216868,0.08,0.03,0.01,24484,
instance03108,0.60,0.55,0.04,67480,0.03,0.02,0.00,7140,1.88,1.76,0.10,219492,0.06,0.04,0.01,26272,
instance03116,0.60,0.55,0.04,67572,0.03,0.01,0.00,7136,1.90,1.77,0.11,218336,0.07,0.03,0.01,26268,
instance03127,0.62,0.55,0.04,66064,0.03,0.01,0.00,7140,1.82,1.71,0.09,213864,0.09,0.04,0.01,26268,
instance03133,0.57,0.50,0.04,65424,0.04,0.01,0.00,6292,1.78,1.67,0.09,217660,0.05,0.04,0.00,24484,
instance03136,0.61,0.53,0.04,66356,0.03,0.01,0.00,7136,1.95,1.77,0.08,222284,0.06,0.03,0.01,26268,
instance03142,0.60,0.55,0.03,65460,0.04,0.01,0.01,7140,1.59,1.49,0.09,210684,0.06,0.03,0.01,26276,
instance03148,0.57,0.50,0.04,63704,0.04,0.01,0.01,6296,1.88,1.76,0.11,220508,0.06,0.03,0.01,24484,
instance03153,0.59,0.53,0.04,66448,0.03,0.01,0.00,7136,1.81,1.70,0.11,218040,0.07,0.03,0.01,26268,
instance03161,0.56,0.52,0.03,68512,0.04,0.01,0.00,7140,1.99,1.89,0.08,226908,0.06,0.04,0.01,26276,
instance03163,0.56,0.50,0.04,64248,0.04,0.01,0.00,6288,1.79,1.69,0.09,220932,0.06,0.03,0.01,24484,
instance03197,0.61,0.55,0.04,67244,0.02,0.01,0.00,7136,1.85,1.75,0.09,218528,0.07,0.04,0.01,26268,
instance03200,0.63,0.57,0.03,67856,0.04,0.01,0.00,7136,1.87,1.76,0.10,218728,0.06,0.04,0.01,26268,
instance03203,0.60,0.54,0.04,66516,0.04,0.01,0.00,7136,1.90,1.78,0.10,222588,0.06,0.03,0.01,26272,
instance03216,0.60,0.54,0.04,67232,0.04,0.02,0.00,7144,1.79,1.68,0.10,216640,0.06,0.03,0.01,26272,
instance03227,0.56,0.51,0.04,67100,0.03,0.01,0.01,6292,1.96,1.86,0.09,229144,0.06,0.03,0.01,24484,
instance03232,0.57,0.50,0.05,66256,0.03,0.01,0.00,6296,1.94,1.82,0.10,218924,0.06,0.04,0.01,24484,
instance03234,0.57,0.52,0.04,65144,0.04,0.01,0.00,6292,2.06,1.95,0.09,225128,0.06,0.03,0.01,24484,
instance03235,0.60,0.53,0.05,67168,0.03,0.01,0.00,7144,1.76,1.65,0.10,214156,0.06,0.03,0.01,26272,
instance03246,0.58,0.52,0.04,65396,0.02,0.01,0.00,6296,2.03,1.90,0.11,222748,0.05,0.03,0.01,24484,
