instance04628.smt2, str.to_re,str.in_re,and
instance04648.smt2, str.to_re,str.in_re,and
instance04650.smt2, str.to_re,str.in_re,not,and
instance04659.smt2, str.to_re,str.in_re,and
instance04660.smt2, str.to_re,str.in_re,not,and
instance04662.smt2, str.to_re,str.in_re,not,and
instance04678.smt2, str.to_re,str.in_re,not,and
instance04681.smt2, str.to_re,str.in_re,not,and
instance04683.smt2, str.to_re,str.in_re,and
instance04687.smt2, str.to_re,str.in_re,not,and
instance04692.smt2, str.to_re,str.in_re,and
instance04700.smt2, str.to_re,str.in_re,and
instance04705.smt2, str.to_re,str.in_re,not,and
instance04709.smt2, str.to_re,str.in_re,and
instance04712.smt2, str.to_re,str.in_re,not,and
instance04715.smt2, str.to_re,str.in_re,and
instance04732.smt2, str.to_re,str.in_re,and
instance04742.smt2, str.to_re,str.in_re,not,and
instance04743.smt2, str.to_re,str.in_re,not,and
instance04744.smt2, str.to_re,str.in_re,and
instance04747.smt2, str.to_re,str.in_re,and
instance04750.smt2, str.to_re,str.in_re,and
instance04762.smt2, str.to_re,str.in_re,not,and
instance04768.smt2, str.to_re,str.in_re,not,and
instance04788.smt2, str.to_re,str.in_re,not,and
instance04794.smt2, str.to_re,str.in_re,not,and
instance04795.smt2, str.to_re,str.in_re,not,and
instance04797.smt2, str.to_re,str.in_re,and
instance04810.smt2, str.to_re,str.in_re,not,and
instance04811.smt2, str.to_re,str.in_re,not,and
instance04813.smt2, str.to_re,str.in_re,not,and
instance04825.smt2, str.to_re,str.in_re,not,and
instance04829.smt2, str.to_re,str.in_re,and
instance04836.smt2, str.to_re,str.in_re,not,and
instance04842.smt2, str.to_re,str.in_re,and
instance04857.smt2, str.to_re,str.in_re,and
instance04863.smt2, str.to_re,str.in_re,not,and
instance04875.smt2, str.to_re,str.in_re,and
instance04893.smt2, str.to_re,str.in_re,and
instance04895.smt2, str.to_re,str.in_re,and
instance04902.smt2, str.to_re,str.in_re,and
instance04914.smt2, str.to_re,str.in_re,and
instance04924.smt2, str.to_re,str.in_re,not,and
instance04925.smt2, str.to_re,str.in_re,not,and
instance04926.smt2, str.to_re,str.in_re,not,and
instance04933.smt2, str.to_re,str.in_re,not,and
instance04936.smt2, str.to_re,str.in_re,not,and
instance04944.smt2, str.to_re,str.in_re,and
instance04967.smt2, str.to_re,str.in_re,and
instance04971.smt2, str.to_re,str.in_re,and
instance04973.smt2, str.to_re,str.in_re,and
instance04975.smt2, str.to_re,str.in_re,and
instance04977.smt2, str.to_re,str.in_re,not,and
instance04985.smt2, str.to_re,str.in_re,and
instance04989.smt2, str.to_re,str.in_re,not,and
instance04991.smt2, str.to_re,str.in_re,not,and
instance05004.smt2, str.to_re,str.in_re,and
instance05008.smt2, str.to_re,str.in_re,and
instance05022.smt2, str.to_re,str.in_re,and
instance05047.smt2, str.to_re,str.in_re,not,and
instance05050.smt2, str.to_re,str.in_re,and
instance05066.smt2, str.to_re,str.in_re,not,and
instance05073.smt2, str.to_re,str.in_re,not,and
instance05079.smt2, str.to_re,str.in_re,not,and
instance05081.smt2, str.to_re,str.in_re,and
instance05117.smt2, str.to_re,str.in_re,not,and
instance05123.smt2, str.to_re,str.in_re,not,and
instance05124.smt2, str.to_re,str.in_re,and
instance05131.smt2, str.to_re,str.in_re,not,and
instance05148.smt2, str.to_re,str.in_re,and
instance05152.smt2, str.to_re,str.in_re,not,and
instance05161.smt2, str.to_re,str.in_re,not,and
instance05163.smt2, str.to_re,str.in_re,not,and
instance05169.smt2, str.to_re,str.in_re,and
instance05177.smt2, str.to_re,str.in_re,not,and
instance05179.smt2, str.to_re,str.in_re,not,and
instance05194.smt2, str.to_re,str.in_re,not,and
instance05206.smt2, str.to_re,str.in_re,and
instance05210.smt2, str.to_re,str.in_re,and
instance05211.smt2, str.to_re,str.in_re,and
instance05228.smt2, str.to_re,str.in_re,and
instance05229.smt2, str.to_re,str.in_re,and
instance05230.smt2, str.to_re,str.in_re,not,and
instance05236.smt2, str.to_re,str.in_re,and
instance05253.smt2, str.to_re,str.in_re,and
instance05259.smt2, str.to_re,str.in_re,and
instance05266.smt2, str.to_re,str.in_re,and
instance05273.smt2, str.to_re,str.in_re,and
instance05275.smt2, str.to_re,str.in_re,not,and
instance05280.smt2, str.to_re,str.in_re,and
instance05291.smt2, str.to_re,str.in_re,and
instance05304.smt2, str.to_re,str.in_re,not,and
instance05305.smt2, str.to_re,str.in_re,not,and
instance05311.smt2, str.to_re,str.in_re,and
instance05312.smt2, str.to_re,str.in_re,and
instance05316.smt2, str.to_re,str.in_re,not,and
instance05318.smt2, str.to_re,str.in_re,and
instance05339.smt2, str.to_re,str.in_re,and
instance05345.smt2, str.to_re,str.in_re,not,and
instance05348.smt2, str.to_re,str.in_re,not,and
instance05365.smt2, str.to_re,str.in_re,not,and
instance05378.smt2, str.to_re,str.in_re,and
instance05380.smt2, str.to_re,str.in_re,not,and
instance05388.smt2, str.to_re,str.in_re,not,and
instance05396.smt2, str.to_re,str.in_re,and
instance05411.smt2, str.to_re,str.in_re,not,and
instance05412.smt2, str.to_re,str.in_re,and
instance05424.smt2, str.to_re,str.in_re,and
instance05426.smt2, str.to_re,str.in_re,not,and
instance05428.smt2, str.to_re,str.in_re,not,and
instance05447.smt2, str.to_re,str.in_re,and
instance05448.smt2, str.to_re,str.in_re,and
instance05449.smt2, str.to_re,str.in_re,and
instance05450.smt2, str.to_re,str.in_re,and
instance05454.smt2, str.to_re,str.in_re,and
instance05462.smt2, str.to_re,str.in_re,and
instance05465.smt2, str.to_re,str.in_re,not,and
instance05470.smt2, str.to_re,str.in_re,and
instance05472.smt2, str.to_re,str.in_re,and
instance05474.smt2, str.to_re,str.in_re,not,and
instance05476.smt2, str.to_re,str.in_re,and
instance05477.smt2, str.to_re,str.in_re,not,and
instance05481.smt2, str.to_re,str.in_re,not,and
instance05486.smt2, str.to_re,str.in_re,not,and
instance05487.smt2, str.to_re,str.in_re,not,and
instance05493.smt2, str.to_re,str.in_re,and
instance05494.smt2, str.to_re,str.in_re,and
instance05507.smt2, str.to_re,str.in_re,not,and
instance05512.smt2, str.to_re,str.in_re,not,and
instance05515.smt2, str.to_re,str.in_re,not,and
instance05522.smt2, str.to_re,str.in_re,and
instance05547.smt2, str.to_re,str.in_re,and
instance05567.smt2, str.to_re,str.in_re,not,and
instance05572.smt2, str.to_re,str.in_re,and
instance05592.smt2, str.to_re,str.in_re,not,and
instance05600.smt2, str.to_re,str.in_re,and
instance05615.smt2, str.to_re,str.in_re,and
instance05619.smt2, str.to_re,str.in_re,and
instance05632.smt2, str.to_re,str.in_re,not,and
instance05635.smt2, str.to_re,str.in_re,and
instance05641.smt2, str.to_re,str.in_re,not,and
instance05655.smt2, str.to_re,str.in_re,and
instance05672.smt2, str.to_re,str.in_re,and
instance05673.smt2, str.to_re,str.in_re,not,and
instance05675.smt2, str.to_re,str.in_re,and
instance05680.smt2, str.to_re,str.in_re,not,and
instance05684.smt2, str.to_re,str.in_re,not,and
instance05698.smt2, str.to_re,str.in_re,not,and
instance05710.smt2, str.to_re,str.in_re,not,and
instance05728.smt2, str.to_re,str.in_re,not,and
instance05742.smt2, str.to_re,str.in_re,and
instance05746.smt2, str.to_re,str.in_re,not,and
instance05753.smt2, str.to_re,str.in_re,not,and
instance05764.smt2, str.to_re,str.in_re,not,and
instance05776.smt2, str.to_re,str.in_re,not,and
instance05785.smt2, str.to_re,str.in_re,not,and
instance05787.smt2, str.to_re,str.in_re,not,and
instance05799.smt2, str.to_re,str.in_re,and
instance05806.smt2, str.to_re,str.in_re,and
instance05812.smt2, str.to_re,str.in_re,and
instance05820.smt2, str.to_re,str.in_re,and
instance05823.smt2, str.to_re,str.in_re,not,and
instance05826.smt2, str.to_re,str.in_re,not,and
instance05844.smt2, str.to_re,str.in_re,and
instance05845.smt2, str.to_re,str.in_re,not,and
instance05848.smt2, str.to_re,str.in_re,not,and
instance05850.smt2, str.to_re,str.in_re,and
instance05851.smt2, str.to_re,str.in_re,not,and
instance05856.smt2, str.to_re,str.in_re,and
instance05867.smt2, str.to_re,str.in_re,and
instance05871.smt2, str.to_re,str.in_re,not,and
instance05888.smt2, str.to_re,str.in_re,not,and
instance05896.smt2, str.to_re,str.in_re,and
instance05902.smt2, str.to_re,str.in_re,not,and
instance05937.smt2, str.to_re,str.in_re,not,and
instance05941.smt2, str.to_re,str.in_re,not,and
instance05978.smt2, str.to_re,str.in_re,and
instance05980.smt2, str.to_re,str.in_re,and
instance05982.smt2, str.to_re,str.in_re,and
instance05984.smt2, str.to_re,str.in_re,and
instance05989.smt2, str.to_re,str.in_re,not,and
instance05991.smt2, str.to_re,str.in_re,not,and
instance06349.smt2, str.to_re,str.in_re,not,and
instance06506.smt2, str.to_re,str.in_re,not,and
instance06609.smt2, str.to_re,str.in_re,not,and
instance06641.smt2, str.to_re,str.in_re,not,and
instance07107.smt2, str.to_re,str.in_re,not,and
instance07209.smt2, str.to_re,str.in_re,not,and
instance07321.smt2, str.to_re,str.in_re,and
instance07331.smt2, str.to_re,str.in_re,not,and
instance07492.smt2, str.to_re,str.in_re,and
instance07675.smt2, str.to_re,str.in_re,and
instance07975.smt2, str.to_re,str.in_re,not,and
instance08020.smt2, str.to_re,str.in_re,not,and
instance08272.smt2, str.to_re,str.in_re,and
instance08348.smt2, str.to_re,str.in_re,not,and
instance08980.smt2, str.to_re,str.in_re,not,and
instance08996.smt2, str.to_re,str.in_re,and
instance09054.smt2, str.to_re,str.in_re,and
instance09282.smt2, str.to_re,str.in_re,not,and
instance09330.smt2, str.to_re,str.in_re,not,and
instance09734.smt2, str.to_re,str.in_re,not,and
instance10004.smt2, str.to_re,str.in_re,not,and
instance10147.smt2, str.to_re,str.in_re,not,and
instance10397.smt2, str.to_re,str.in_re,not,and
instance10465.smt2, str.to_re,str.in_re,and
instance10512.smt2, str.to_re,str.in_re,and
instance11018.smt2, str.to_re,str.in_re,not,and
instance11156.smt2, str.to_re,str.in_re,not,and
instance11211.smt2, str.to_re,str.in_re,not,and
instance11215.smt2, str.to_re,str.in_re,not,and
instance11372.smt2, str.to_re,str.in_re,not,and
instance11440.smt2, str.to_re,str.in_re,and
instance11703.smt2, str.to_re,str.in_re,not,and
instance11709.smt2, str.to_re,str.in_re,not,and
instance11769.smt2, str.to_re,str.in_re,not,and
instance11788.smt2, str.to_re,str.in_re,not,and
instance12046.smt2, str.to_re,str.in_re,not,and
instance12162.smt2, str.to_re,str.in_re,and
instance12416.smt2, str.to_re,str.in_re,and
instance12474.smt2, str.to_re,str.in_re,not,and
instance12823.smt2, str.to_re,str.in_re,not,and
instance12961.smt2, str.to_re,str.in_re,not,and
instance13052.smt2, str.to_re,str.in_re,not,and
instance13060.smt2, str.to_re,str.in_re,not,and
instance13068.smt2, str.to_re,str.in_re,not,and
instance13358.smt2, str.to_re,str.in_re,and
instance13532.smt2, str.to_re,str.in_re,not,and
instance13726.smt2, str.to_re,str.in_re,not,and
instance14028.smt2, str.to_re,str.in_re,not,and
instance14503.smt2, str.to_re,str.in_re,and
instance14633.smt2, str.to_re,str.in_re,and
instance14862.smt2, str.to_re,str.in_re,not,and
instance15368.smt2, str.to_re,str.in_re,and
instance15577.smt2, str.to_re,str.in_re,not,and
instance15594.smt2, str.to_re,str.in_re,and
instance15649.smt2, str.to_re,str.in_re,not,and
